Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1000,0,Critical,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Error searching for mobile broadband account parser events in channel 'Microsoft-Windows-DeviceSetupManager/Operational'.Error is {error}: {hresult},{error} | {hresult}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1809,Pro,2018/11/13,17763.107,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1803,Pro,2019/08/13,17134.95,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1803,Pro,2019/07/09,17134.885,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1803,Pro,2019/06/11,17134.829,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1803,Pro,2019/05/19,17134.766,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1803,Pro,2019/04/09,17134.706,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1803,Pro,2019/03/12,17134.648,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1803,Pro,2019/01/08,17134.523,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1803,Pro,2018/09/11,17134.285,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1803,Pro,2018/08/14,17134.228,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1803,Pro,2018/06/12,17134.112,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1803,Pro,1970/01/01,17134.1,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1709,Pro,2017/11/14,16299.64,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1709,Pro,2017/11/14,16299.15,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1709,Pro,2017/12/12,16299.125,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1703,Pro,2017/07/11,15063.483,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1703,Pro,2017/06/13,15063.413,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1703,Pro,2017/03/20,15063.0,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1607,Pro,2016/11/08,14393.447,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1511,Pro,2016/03/08,10586.164,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1511,Pro,1970/01/01,10586.0,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1507,Pro,2015/07/29,10240.0,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Error loading XML file '{path}': {error},{path} | {error}
1005,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Analytic,,,,Windows 8,8,Pro,1970/01/01,9200.0,Error loading XML file '{path}': {error},{path} | {error}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,2004,Pro,2021/05/11,19041.985,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,2004,Pro,2021/04/13,19041.928,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,2004,Pro,2021/03/09,19041.867,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,2004,Pro,2021/02/09,19041.804,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,2004,Pro,2021/01/12,19041.746,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,2004,Pro,2020/12/08,19041.685,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,2004,Pro,2020/11/10,19041.63,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,2004,Pro,2020/10/13,19041.572,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,2004,Pro,2020/09/08,19041.508,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,2004,Pro,2020/08/11,19041.45,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,2004,Pro,2020/07/14,19041.388,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,2004,Pro,2020/06/09,19041.329,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,2004,Pro,2020/05/27,19041.264,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,2004,Pro,2020/04/16,19041.208,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,2004,Pro,2021/07/13,19041.111,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1909,Pro,2020/07/14,18363.959,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1909,Pro,2020/06/09,18363.9,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1909,Pro,2020/05/12,18363.836,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1909,Pro,2020/04/14,18363.778,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1909,Pro,2020/03/12,18363.72,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1909,Pro,2020/02/11,18363.657,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1909,Pro,2020/01/14,18363.592,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1909,Pro,2019/12/10,18363.535,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1909,Pro,2019/10/05,18363.418,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1909,Pro,2021/04/13,18363.15,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1909,Pro,2021/03/09,18363.144,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1903,Pro,2020/07/14,18362.959,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1903,Pro,2020/05/12,18362.836,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1903,Pro,2020/03/12,18362.72,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1903,Pro,2020/02/11,18362.657,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1903,Pro,2019/12/10,18362.535,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1903,Pro,2019/11/12,18362.476,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1903,Pro,2019/09/10,18362.356,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1903,Pro,2019/03/29,18362.3,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1903,Pro,2019/07/09,18362.239,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1903,Pro,2019/06/11,18362.175,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1809,Pro,2020/01/14,17763.973,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows 10,1809,Pro,2019/12/10,17763.914,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
1006,0,Error,Microsoft-Windows-Mobile-Broadband-Experience-Parser-Task/Operational,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Error updating mobile broadband account data store.Error is {error}: {hresult},{error} | {hresult}
