Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2019/11/12,17763.864,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2019/05/19,17763.504,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2019/08/13,17763.678,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2019/10/08,17763.805,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2019/12/10,17763.914,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2019/07/09,17763.615,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2019/04/09,17763.437,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2020/01/14,17763.973,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2018/11/13,17763.107,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2019/02/12,17763.316,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2019/03/12,17763.379,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2019/09/10,17763.737,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1809,Pro,2019/06/11,17763.557,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1709,Pro,2017/11/14,16299.64,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1709,Pro,2017/12/12,16299.125,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1709,Pro,2017/11/14,16299.15,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1703,Pro,2017/07/11,15063.483,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1703,Pro,2017/03/20,15063.0,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1703,Pro,2017/06/13,15063.413,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,2004,Pro,2021/07/13,19041.1110,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,2004,Pro,2021/02/09,19041.804,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,2004,Pro,2020/07/14,19041.388,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,2004,Pro,2020/11/10,19041.630,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,2004,Pro,2021/05/11,19041.985,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,2004,Pro,2021/03/09,19041.867,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,2004,Pro,2020/06/09,19041.329,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,2004,Pro,2021/04/13,19041.928,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,2004,Pro,2020/12/08,19041.685,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,2004,Pro,2020/10/13,19041.572,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,2004,Pro,2020/04/16,19041.208,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,2004,Pro,2021/01/12,19041.746,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,2004,Pro,2020/08/11,19041.450,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,2004,Pro,2020/05/27,19041.264,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,2004,Pro,2020/09/08,19041.508,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1909,Pro,2021/04/13,18363.1500,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1909,Pro,2020/02/11,18363.657,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1909,Pro,2020/04/14,18363.778,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1909,Pro,2019/12/10,18363.535,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1909,Pro,2019/10/05,18363.418,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1909,Pro,2020/07/14,18363.959,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1909,Pro,2021/03/09,18363.1440,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1909,Pro,2020/05/12,18363.836,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1909,Pro,2020/01/14,18363.592,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,1909,Pro,2020/03/12,18363.720,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/07/13,19043.1110,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
1,0,Warning,Application,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.,{CVEID} | {AdditionalDetails} | {CVEID}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a kernel mode driver.,{CVEID} | {AdditionalDetails} | {CVEID}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a kernel mode driver.,{CVEID} | {AdditionalDetails} | {CVEID}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a kernel mode driver.,{CVEID} | {AdditionalDetails} | {CVEID}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a kernel mode driver.,{CVEID} | {AdditionalDetails} | {CVEID}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a kernel mode driver.,{CVEID} | {AdditionalDetails} | {CVEID}
